App,Response,Category,Question,,,,,,,,
Seek,1,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
Seek,1,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
Seek,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
PlantNet,1,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
PlantNet,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
PlantNet,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
PlantNet,1,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
PlantNet,1,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
PlantNet,1,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
PlantNet,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
PlantNet,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
PlantNet,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
PlantNet,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
PlantNet,0,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
PlantNet,1,Recognize,Use of the app helped me recognize and describe hardwood leaf characteristics.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
vTree,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
Seek,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
PlantNet,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
PlantNet,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
PlantNet,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
PlantNet,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
PlantNet,0,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
PlantNet,1,Observation,Use of the app encouraged my observation of conifer leaves.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,0,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
TreesPNW,1,Recognize,Use of the app helped me recognize and describe different conifer leaf characteristics.,,,,,,,,
